,description,edam_topics,help,id,inputs,name,outputs
398,Non-parametric multivariate analysis of changes in community structure,,    MOTHUR OVERVIEW     Command Documentation    The anosim  command uses a phylip distance matrix  and a design file to calculate the non parametric multivariate analysis of changes in community structure   A design file partitions a list of names into groups,mothur_anosim,"mothur.dist,mothur.lower.dist,mothur.square.dist,tabular",Anosim,tabular
399,Order Sequences by OTU,,    MOTHUR OVERVIEW     Command Documentation    The bin seqs  command generates fasta formatted files where sequences are ordered according to the OTU from the list file  that they belong to,mothur_bin_seqs,"fasta,mothur.list,mothur.names,mothur.groups,mothur.count_table",Bin.seqs,
400,Find putative chimeras using bellerophon,,    MOTHUR OVERVIEW     Command Documentation    The chimera bellerophon  command identifies putative chimeras using the bellerophon  approach,mothur_chimera_bellerophon,fasta,Chimera.bellerophon,"txt,mothur.accnos"
401,Find putative chimeras using ccode,,    MOTHUR OVERVIEW     Command Documentation    The chimera ccode  command identifies putative chimeras using the ccode approach  Chimera and Cross Over Detection and Evaluation ,mothur_chimera_ccode,"mothur.align,fasta,mothur.filter",Chimera.ccode,"txt,mothur.accnos,tabular"
402,Find putative chimeras using chimeraCheck,,    MOTHUR OVERVIEW     Command Documentation    The chimera check  command identifies putative chimeras using the chimeraCheck approach,mothur_chimera_check,"mothur.align,fasta,mothur.names",Chimera.check,txt
403,Find putative chimeras using chimeraCheck,,    MOTHUR OVERVIEW     Command Documentation    The chimera perseus  command reads a fasta and name file  and outputs potentially chimeric sequences,mothur_chimera_perseus,"mothur.align,mothur.names,mothur.count_table,mothur.groups",Chimera.perseus,"tabular,mothur.accnos"
404,Find putative chimeras using pintail,,    MOTHUR OVERVIEW     Command Documentation    The chimera pintail  command identifies putative chimeras using the pintail approach,mothur_chimera_pintail,"fasta,mothur.filter,mothur.freq,mothur.quan",Chimera.pintail,"txt,mothur.accnos,mothur.freq,mothur.quan"
405,Find putative chimeras using slayer,,    MOTHUR OVERVIEW     Command Documentation    The chimera slayer  command identifies putative chimeras using the slayer approach,mothur_chimera_slayer,"fasta,mothur.count_table,mothur.names,mothur.groups",Chimera.slayer,"txt,mothur.accnos"
406,Find putative chimeras using uchime,,    MOTHUR OVERVIEW     Command Documentation    The chimera uchime  command reads a fasta file and reference file and outputs potentially chimeric sequences,mothur_chimera_uchime,"mothur.align,fasta,fasta,mothur.groups,mothur.count_table,mothur.names",Chimera.uchime,"txt,mothur.accnos,mothur.count_table"
407,Trim sequences to a specified length,,    MOTHUR OVERVIEW     Command Documentation    The chop seqs  command reads a fasta file of sequences and outputs a ,mothur_chop_seqs,"fasta,mothur.align,mothur.names,mothur.groups,mothur.count_table",Chop.seqs,
408,Assign sequences to taxonomy,,    MOTHUR OVERVIEW     Command Documentation    The classify otu  command assigns sequences to chosen taxonomy outline,mothur_classify_otu,"mothur.list,mothur.names,mothur.count_table,mothur.seq.taxonomy,tabular,mothur.groups",Classify.otu,
409,description,,  MOTHUR OVERVIEW      Command Documentation      ,mothur_classify_rf,"mothur.shared,mothur.design",Classify.rf,tabular
410,Assign sequences to taxonomy,,    MOTHUR OVERVIEW     Command Documentation    The classify seqs  command assigns sequences to chosen taxonomy outline,mothur_classify_seqs,"fasta,mothur.seq.taxonomy,mothur.count_table,mothur.names",Classify.seqs,"mothur.seq.taxonomy,mothur.tax.summary,tabular"
411,Get a consensus taxonomy for each node on a tree,,    MOTHUR OVERVIEW      Command Documentation    The classify tree  command is used to get a consensus taxonomy for each node on a tree,mothur_classify_tree,"mothur.ref.taxonomy,txt,mothur.names,mothur.groups",Classify.tree,"txt,tabular"
412,Generate a tree using relaxed neighbor joining,,    MOTHUR OVERVIEW     Command Documentation    The clearcut  command runs clearcut  The clearcut command allows mothur users to run the clearcut program  from within mothur  The clearcut program written by Initiative for Bioinformatics and Evolutionary Studies  IBEST  at the University of Idaho,mothur_clearcut,"mothur.align,mothur.dist,mothur.lower.dist,mothur.square.dist",Clearcut,"mothur.tre,mothur.lower.dist"
413,Assign sequences to OTUs (Dotur implementation),,    MOTHUR OVERVIEW     Command Documentation    The cluster classic  command assign sequences to OTUs  Operational Taxonomy Unit ,mothur_cluster_classic,"mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.names,mothur.count_table",Cluster.classic,"mothur.rabund,mothur.sabund,mothur.list"
414, Group sequences that are part of a larger sequence,,    MOTHUR OVERVIEW     Command Documentation    The cluster fragments  command groups sequences that are part of a larger sequence,mothur_cluster_fragments,"fasta,mothur.names,mothur.count_table",Cluster.fragments,mothur.names
415,Assign sequences to OTUs (Operational Taxonomic Unit) splits large matrices,,    MOTHUR OVERVIEW      Command Documentation    The cluster split  command assign sequences to OTUs  Operational Taxonomy Unit ,mothur_cluster_split,"mothur.pair.dist,mothur.names,mothur.count_table,mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.seq.taxonomy,mothur.align,fasta",Cluster.split,"mothur.rabund,mothur.sabund,mothur.list,txt"
416,Assign sequences to OTUs (Operational Taxonomic Unit),,    MOTHUR OVERVIEW     Command Documentation    The cluster  command assign sequences to OTUs  Operational Taxonomy Unit    The assignment is based on a phylip formatted distance matrix  or a  column formatted distance matrix  and name  file,mothur_cluster,"mothur.pair.dist,mothur.names,mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.count_table",Cluster,"mothur.rabund,mothur.sabund,mothur.list"
417,Generate collector's curves for calculators on OTUs,,    MOTHUR OVERVIEW     Command Documentation    The collect shared  command generates collector s curves for calculators   which describe the similarity between communities or their shared richness,mothur_collect_shared,mothur.shared,Collect.shared,
418,Generate collector's curves for OTUs,,    MOTHUR OVERVIEW      Command Documentation    The collect single  command generates collector s curves using calculators   that describe the richness  diversity  and other features of individual samples,mothur_collect_single,"mothur.list,mothur.rabund,mothur.sabund,mothur.shared",Collect.single,
419,Find a consensus sequence for each OTU or phylotype,,    MOTHUR OVERVIEW     Command Documentation    The consensus seqs  command can be used in 2 ways  create a consensus sequence from a fastafile  or with a listfile create a consensus sequence for each otu,mothur_consensus_seqs,"mothur.align,mothur.names,mothur.list,mothur.count_table",Consensus.seqs,"tabular,mothur.align"
420,tests whether presence-absence patterns differ from chance,,    MOTHUR OVERVIEW     Command Documentation    The cooccurrence  command variance calculates four metrics and tests their significance to assess whether presence absence patterns are different than what one would expect by chance    The input is a shared  file,mothur_cooccurrence,mothur.shared,Cooccurrence,tabular
421,correlation of data to axes,,    MOTHUR OVERVIEW     Command Documentation    The corr axes  command calculates the correlation of data to axes,mothur_corr_axes,"mothur.axes,mothur.shared,mothur.relabund,tabular",Corr.axes,mothur.axes
422,counts the number of sequences represented by a specific group or set of groups,,    MOTHUR OVERVIEW     Command Documentation    The count groups  command counts sequences from a specific group or set of groups from a group  or shared  file,mothur_count_groups,"mothur.groups,mothur.shared,mothur.count_table,mothur.accnos",Count.groups,tabular
423,(aka make.table) counts the number of sequences represented by the representative,,    MOTHUR OVERVIEW     Command Documentation    The count seqs  command counts the number of sequences represented by the representative sequence in a name  file and generates a count table ,mothur_count_seqs,"mothur.names,mothur.groups",Count.seqs,mothur.count_table
424,"creates a database file from a list, repnames, repfasta and contaxonomy file",,    MOTHUR OVERVIEW     Command Documentation    The create database  command reads a list  or shared  file  ,mothur_create_database,"mothur.list,mothur.shared,fasta,mothur.names,mothur.count_table,mothur.cons.taxonomy,mothur.groups",Create.database,tabular
425,Remove gap characters from sequences,,    MOTHUR OVERVIEW     Command Documentation    The degap seqs  command reads a fasta file and outputs a fasta containing the sequences after all gap characters are removed,mothur_degap_seqs,fasta,Degap.seqs,
426,Return all sequences,,    MOTHUR OVERVIEW     Command Documentation    The deunique seqs  command is the reverse of the unique,mothur_deunique_seqs,"fasta,mothur.names,mothur.count_table",Deunique.seqs,mothur.groups
