,description,edam_topics,help,id,inputs,name,outputs
451,Generate a heatmap for pariwise similarity,,,mothur_heatmap_sim,"mothur.shared,mothur.pair.dist,mothur.names,mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.count_table",Heatmap.sim,svg
452,Homogeneity of molecular variance,,,mothur_homova,"mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.design",Homova,tabular
453,"Identify indicator ""species"" for nodes on a tree",,,mothur_indicator,"mothur.shared,mothur.relabund,mothur.tre,mothur.design",Indicator,"mothur.tre,tabular"
454,description,,,mothur_lefse,"mothur.shared,mothur.design",Lefse,tabular
455,Cramer-von Mises tests communities for the same structure,,,mothur_libshuff,"mothur.lower.dist,mothur.square.dist,mothur.groups",Libshuff,tabular
456,Lists otu labels from shared or relabund file,,,mothur_list_otulabels,"mothur.shared,mothur.relabund,mothur.list",List.otulabels,
457,Lists the names (accnos) of the sequences,,,mothur_list_seqs,"fasta,fastq,mothur.names,mothur.groups,mothur.align.report,mothur.list,mothur.seq.taxonomy,mothur.count_table",List.seqs,mothur.accnos
458,Make biom files from a shared file,,,mothur_make_biom,"mothur.shared,mothur.cons.taxonomy,tabular,mothur.ref.taxonomy",Make.biom,
459,Aligns paired forward and reverse fastq files to contigs as fasta and quality,,,mothur_make_contigs,"fastq,mothur.oligos",Make.contigs,"fasta,qual,txt,mothur.groups"
460,Assign groups to Sets,,,mothur_make_design,"mothur.shared,mothur.groups",Make Design,mothur.design
461,Convert fasta and quality to fastq,,,mothur_make_fastq,"fasta,qual454,qualillumina,qualsolid,qual",Make.fastq,fasta
462,Make a group file,,,mothur_make_group,fasta,Make.group,mothur.groups
463,create a lefse formatted input file from mothur's output files,,,mothur_make_lefse,"mothur.shared,mothur.relabund,mothur.cons.taxonomy,tabular",Make.lefse,tabular
464,allows you to create custom lookup files for use with shhh.flows,,,mothur_make_lookup,"fasta,mothur.sff.flow,tabular",Make.lookup,txt
465,Make a shared file from a list and a group,,,mothur_make_shared,"mothur.list,mothur.groups,mothur.count_table,biom1",Make.shared,"mothur.shared,mothur.groups"
466,creates the necessary files for a NCBI submission,,,mothur_make_sra,"tabular,sff,mothur.oligos,txt,fastq",Make.sra,"fasta,qual,mothur.sff.flow,sff,xml"
467,Mantel correlation coefficient between two matrices.,,,mothur_mantel,"mothur.dist,mothur.lower.dist,mothur.square.dist",Mantel,tabular
468,Merge data,,,mothur_merge_files,"fasta,qual,mothur.groups,mothur.names,mothur.accnos",Merge.files,
469,Merge groups in a shared file,,,mothur_merge_groups,"mothur.shared,mothur.groups,tabular",Merge.groups,"mothur.shared,mothur.groups"
470,Merge SFF files,,,mothur_merge_sfffiles,sff,Merge.sfffiles,sff
471,Merge tax.summary files,,,mothur_merge_taxsummary,mothur.tax.summary,Merge.taxsummary,mothur.tax.summary
472,generate principle components plot data,,,mothur_metastats,"mothur.shared,mothur.design",Metastats,
473,Reads bioSample Attributes xml and generates source for get.mimarkspackage command,,,mothur_mimarks_attributes,xml,Get.mimarkspackage,txt
474,generate non-metric multidimensional scaling data,,,mothur_nmds,"mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.axes",Nmds,"mothur.axes,tabular"
475,Normalize the number of sequences per group to a specified level,,,mothur_normalize_shared,"mothur.shared,mothur.relabund",Normalize.shared,
476,Calculate the correlation coefficient for the otus,,,mothur_otu_association,"mothur.shared,mothur.relabund,tabular",Otu.association,
477,Relate OTUs at different distances,,,mothur_otu_hierarchy,mothur.list,Otu.hierarchy,tabular
478,calculate uncorrected pairwise distances between sequences,,,mothur_pairwise_seqs,fasta,Pairwise.seqs,mothur.pair.dist
479,Generate a List file for each group,,,mothur_parse_list,"mothur.list,mothur.groups,mothur.count_table",Parse.list,
480,Describes whether two or more communities have the same structure,,,mothur_parsimony,"mothur.tre,mothur.groups,mothur.names,mothur.count_table",Parsimony,tabular
481,Principal Coordinate Analysis for a shared file,,,mothur_pca,"mothur.shared,mothur.relabund",Pca,
482,Principal Coordinate Analysis for a distance matrix,,,mothur_pcoa,"mothur.dist,mothur.lower.dist,mothur.square.dist",Pcoa,"mothur.axes,tabular"
483,Trim sequences,,,mothur_pcr_seqs,"mothur.align,fasta,mothur.oligos,mothur.align,mothur.seq.taxonomy,mothur.names,mothur.groups",Pcr.seqs,"mothur.seq.taxonomy,mothur.groups,mothur.names,mothur.accnos"
484,Alpha Diversity calculates unique branch length,,,mothur_phylo_diversity,"mothur.tre,mothur.groups,mothur.names,mothur.count_table",Phylo.diversity,tabular
485,Assign sequences to OTUs based on taxonomy,,,mothur_phylotype,"mothur.seq.taxonomy,mothur.names",Phylotype,"mothur.rabund,mothur.sabund,mothur.list"
486,Remove sequences due to pyrosequencing errors,,,mothur_pre_cluster,"fasta,mothur.names,mothur.count_table,mothur.groups",Pre.cluster,"mothur.names,mothur.count_table"
487,identify sequence fragments that are specific to particular OTUs,,,mothur_primer_design,"mothur.align,mothur.list,mothur.names,mothur.count_table",Primer.design,"mothur.align,tabular,mothur.list"
488,Generate inter-sample rarefaction curves for OTUs,,,mothur_rarefaction_shared,"mothur.shared,mothur.design",Rarefaction.shared,tabular
489,Generate intra-sample rarefaction curves for OTUs,,,mothur_rarefaction_single,"mothur.list,mothur.rabund,mothur.sabund,mothur.shared",Rarefaction.single,
490,Removes distances from a phylip or column file,,,mothur_remove_dists,"mothur.pair.dist,mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.accnos",Remove.dists,
491,"Remove groups from groups,fasta,names,list,taxonomy",,,mothur_remove_groups,"mothur.groups,mothur.count_table,mothur.align,fasta,mothur.names,mothur.list,mothur.seq.taxonomy,mothur.shared",Remove.groups,"mothur.groups,mothur.count_table,mothur.names,mothur.seq.taxonomy"
492,Picks by taxon,,,mothur_remove_lineage,"mothur.seq.taxonomy,mothur.cons.taxonomy,mothur.shared,mothur.list,fasta,mothur.groups,mothur.align.report,mothur.names,mothur.count_table",Remove.lineage,"mothur.seq.taxonomy,mothur.groups,mothur.count_table,mothur.names,mothur.align.report"
493,Removes OTU labels,,,mothur_remove_otulabels,"mothur.otulabels,mothur.list,mothur.shared,mothur.cons.taxonomy,mothur.otu.corr,mothur.axes",Remove.otulabels,
494,Remove otus containing sequences from specified groups,,,mothur_remove_otus,"mothur.list,mothur.groups",Remove.otus,"mothur.groups,mothur.list"
495,Remove rare OTUs,,,mothur_remove_rare,"mothur.shared,mothur.list,mothur.groups,mothur.count_table,mothur.list,mothur.rabund,mothur.sabund",Remove.rare,mothur.groups
496,Remove sequences by name,,,mothur_remove_seqs,"mothur.accnos,fasta,qual,fastq,mothur.names,mothur.groups,mothur.align.report,mothur.list,mothur.seq.taxonomy,mothur.count_table",Remove.seqs,"mothur.names,mothur.groups,mothur.align.report,mothur.list,mothur.seq.taxonomy"
497,Reverse complement the sequences,,,mothur_reverse_seqs,"fasta,mothur.align",Reverse.seqs,
498,Screen sequences,,,mothur_screen_seqs,"fasta,mothur.align,qual,mothur.names,mothur.groups,mothur.align.report,mothur.summary,tabular,taxonomy,mothur.count_table",Screen.seqs,"mothur.accnos,mothur.names,mothur.groups,mothur.align.report,mothur.count_table"
499,Determine the quality of OTU assignment,,,mothur_sens_spec,"mothur.list,mothur.dist,phylip,tabular",Sens.spec,tabular
500,assess error rates in sequencing data,,,mothur_seq_error,"mothur.align,fasta,mothur.names,qual,mothur.align.report,mothur.count_table",Seq.error,"tabular,fasta,mothur.align"
501,Summarize the quality of sequences,,,mothur_sffinfo,"sff,mothur.oligos,mothur.accnos",Sffinfo,"fasta,qual454,txt,mothur.sff.flow,sff"
502,Denoise flowgrams (PyroNoise algorithm),,,mothur_shhh_flows,"mothur.sff.flow,tabular",Shhh.flows,"fasta,qual454,mothur.names,mothur.groups,tabular"
503,Denoise program (Quince SeqNoise),,,mothur_shhh_seqs,"fasta,mothur.names,mothur.groups",Shhh.seqs,"mothur.names,txt"
504,put sequences in different files in the same order,,,mothur_sort_seqs,"fasta,qual454,mothur.sff.flow,mothur.groups,mothur.names,mothur.seq.taxonomy,mothur.accnos,mothur.count_table",Sort.seqs,
505,Separate sequences into rare and abundant groups,,,mothur_split_abund,"fasta,mothur.names,mothur.list,mothur.count_table,mothur.groups",Split.abund,"mothur.groups,mothur.names,mothur.count_table,mothur.accnos"
506,Generates a fasta file for each group,,,mothur_split_groups,"fasta,mothur.names,mothur.groups,mothur.count_table",Split.groups,
507,Create a sub sample,,,mothur_sub_sample,"fasta,mothur.names,mothur.groups,mothur.list,mothur.shared,mothur.sabund,mothur.rabund,mothur.count_table,mothur.seq.taxonomy,mothur.ref.taxonomy",Sub.sample,"mothur.sabund,mothur.rabund,mothur.names,mothur.groups"
508,Summarize the quality scores,,,mothur_summary_qual,"qual,mothur.names,mothur.count_table",Summary.qual,mothur.summary
509,Summarize the quality of sequences,,,mothur_summary_seqs,"fasta,mothur.align,mothur.names,mothur.count_table",Summary.seqs,mothur.summary
510,Summary of calculator values for OTUs,,,mothur_summary_shared,mothur.shared,Summary.shared,tabular
511,Summary of calculator values for OTUs,,,mothur_summary_single,"mothur.list,mothur.rabund,mothur.sabund,mothur.shared",Summary.single,tabular
512,Assign sequences to taxonomy,,,mothur_summary_tax,"mothur.seq.taxonomy,mothur.names,mothur.groups,tabular,mothur.count_table",Summary.tax,mothur.summary
513,Generate a newick tree for dissimilarity among groups,,,mothur_tree_shared,"mothur.pair.dist,mothur.names,mothur.dist,mothur.lower.dist,mothur.square.dist,mothur.shared,mothur.count_table",Tree.shared,mothur.tre
514,"partition by barcode, trim to length, cull by length and mismatches",,,mothur_trim_flows,"mothur.sff.flow,mothur.oligos",Trim.flows,"mothur.sff.flow,tabular,fasta"
515,"Trim sequences - primers, barcodes, quality",,,mothur_trim_seqs,"fasta,mothur.names,mothur.oligos,qual454,mothur.count_table",Trim.seqs,"mothur.names,mothur.count_table,mothur.groups"
516,Describes whether two or more communities have the same structure,,,mothur_unifrac_unweighted,"mothur.tre,mothur.groups,mothur.names,mothur.count_table",unifrac.unweighted,"tabular,mothur.lower.dist,mothur.tre"
517,Describes whether two or more communities have the same structure,,,mothur_unifrac_weighted,"mothur.tre,mothur.groups,mothur.names,mothur.count_table",unifrac.weighted,"tabular,mothur.lower.dist,mothur.tre"
518,Return unique sequences,,,mothur_unique_seqs,"fasta,mothur.names,mothur.count_table",Unique.seqs,"mothur.names,mothur.count_table"
519,Generate Venn diagrams for groups ,,,mothur_venn,"mothur.shared,mothur.list",Venn,
520,analyzes collections of multi-condition ChIP-seq data,,MultiGPS is a framework for analyzing collections of multi condition ChIP seq datasets and characterizing differential binding events between conditions   MultiGPS encourages consistency in the reported binding event locations across conditions and provides accurate estimation of ChIP enrichment levels at each event  MultiGPS performs significant EM optimization of binding events along the genome and across experimental conditions  and it integrates motif finding via MEME   The tool loads all data into memory  so the potential exists for time and memory intensive analyses if running over many conditions or large datasets ,multigps,"bam,bed,scidx,tabular,txt,fasta",MultiGPS,"tabular,html"
521,aggregate results from bioinformatics analyses into a single report,, MultiQC     aggregates results from bioinformatics analyses across many samples into a single report  It takes results of multiple analyses and creates a report that can be viewed as a single beautiful web page  It s a general use tool  perfect for summarizing the output from numerous bioinformatics tools ,multiqc,"txt,txt,tabular,tsv,csv,txt,tabular,tabular,tsv,txt,xls,tabular,csv,xls,tabular,tabular",MultiQC,"html,txt"
522,Antibiotic resistance predictions,,,mykrobe_genotype,fasta,mkyrobe genotype,json
523,Antibiotic resistance predictions,,,mykrobe_predict,,mkyrobe predict,json
524,search NCBI for citations in PubMed,,,ncbi_eutils_ecitmatch,tabular,NCBI ECitMatch,tabular
525,fetch records from NCBI,,,ncbi_eutils_efetch,,NCBI EFetch,
526,Provides the number of records retrieved in all Entrez databases by a single text query.,,,ncbi_eutils_egquery,,NCBI EGQuery,xml
527,fetch NCBI database metadata,,,ncbi_eutils_einfo,,NCBI EInfo,xml
528,link UIDs from one database to another,,,ncbi_eutils_elink,,NCBI ELink,xml
529,post UIDs to NCBI History Server,,,ncbi_eutils_epost,,NCBI EPost,
530,search NCBI Databases by text query,,,ncbi_eutils_esearch,json,NCBI ESearch,json
531,fetch summary of history/ids,,,ncbi_eutils_esummary,,NCBI ESummary,xml
532,Removes reads from a BAM file based on criteria,,,ngsutils_bam_filter,"bam,bed",BAM filter,bam
533,to estimate average coverage and generate Nonpareil curves,,,nonpareil,"fastq,fasta",Nonpareil,"tabular,txt"
534,"
        mark/remove PCR duplicates based on molecular tags
    ",,,nugen_nudup,"sam,bam,fastq,fastq.gz,fastqsanger,fastqsanger.gz",NuDUP,"bam,txt"
535,Construct consensus reads from Illumina pair-end reads,,illuminapairedend aims at aligning the two reads of a pair end library sequenced using an Illumina platform  ,obi_illumina_pairend,fastq,Illuminapairedend - Assembling pair-end reads,fastq
536,Assigns sequence records to the corresponding experiment/sample based on DNA tags and primers,,A DNA metabarcoding experiment can be considered as a set a PCR products mixed together and sequenced using a next generation sequencer   i e   a solexa or a 454   To distinguish between this different PCR products  pairs of small DNA sequences  call tags  see the oligoTag command and its associated paper for more informations on the design of such tags  unique for each PCR products are concatenated to the PCR primers  As they are amplified during the PCR  these tags should be recognizable  together with their respective primers  at the beginning and the end of the reads  The first step in data analysis is thus to demultiplex the large resulting sequence file by identifying these DNA tags and the primers ,obi_ngsfilter,"tabular,fastq",NGSfilter,fastq
